State,LGA,Year,Month,Suspected_Cases,Confirmed_Cases,Deaths,Death_Rate_Percentage,Latitude,Longitude,Classification
Rivers,Tai,2023,February,0,0,0,0.00%,4.7500,6.8333,Zero Reporting Baseline
Rivers,Tai,2023,March,3,0,0,0.00%,4.7500,6.8333,Sporadic Contagion
Rivers,Tai,2023,April,0,0,0,0.00%,4.7500,6.8333,Zero Reporting Baseline
Rivers,Tai,2023,May,0,0,0,0.00%,4.7500,6.8333,Zero Reporting Baseline
Rivers,Tai,2023,June,0,0,0,0.00%,4.7500,6.8333,Zero Reporting Baseline
Rivers,Tai,2023,July,0,0,0,0.00%,4.7500,6.8333,Zero Reporting Baseline
Rivers,Tai,2023,August,0,0,0,0.00%,4.7500,6.8333,Zero Reporting Baseline
Rivers,Tai,2023,September,0,0,0,0.00%,4.7500,6.8333,Zero Reporting Baseline
Rivers,Tai,2023,October,0,0,0,0.00%,4.7500,6.8333,Zero Reporting Baseline
Rivers,Tai,2023,November,0,0,0,0.00%,4.7500,6.8333,Zero Reporting Baseline
Rivers,Tai,2023,December,0,0,0,0.00%,4.7500,6.8333,Zero Reporting Baseline
Sokoto,Binji,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Binji,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Binji,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Binji,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Binji,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Binji,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Binji,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Binji,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Binji,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Binji,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Binji,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Binji,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Bodinga,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Bodinga,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Bodinga,2023,March,2,0,0,0.00%,13.0622,5.2339,Sporadic Contagion
Sokoto,Bodinga,2023,April,13,2,0,0.00%,13.0622,5.2339,Sporadic Contagion
Sokoto,Bodinga,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Bodinga,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Bodinga,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Bodinga,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Bodinga,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Bodinga,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Bodinga,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Bodinga,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Dange Shuni,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Dange Shuni,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Dange Shuni,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Dange Shuni,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Dange Shuni,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Dange Shuni,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Dange Shuni,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Dange Shuni,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Dange Shuni,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Dange Shuni,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Dange Shuni,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Dange Shuni,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gada,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gada,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gada,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gada,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gada,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gada,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gada,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gada,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gada,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gada,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gada,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gada,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Goronyo,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Goronyo,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Goronyo,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Goronyo,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Goronyo,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Goronyo,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Goronyo,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Goronyo,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Goronyo,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Goronyo,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Goronyo,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Goronyo,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gudu,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gudu,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gudu,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gudu,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gudu,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gudu,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gudu,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gudu,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gudu,2023,September,26,5,1,3.85%,13.0622,5.2339,Sporadic Contagion
Sokoto,Gudu,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gudu,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gudu,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gwadabawa,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gwadabawa,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gwadabawa,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gwadabawa,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gwadabawa,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gwadabawa,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gwadabawa,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gwadabawa,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gwadabawa,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gwadabawa,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gwadabawa,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Gwadabawa,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Illela,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Illela,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Illela,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Illela,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Illela,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Illela,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Illela,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Illela,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Illela,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Illela,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Illela,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Illela,2023,December,5,0,0,0.00%,13.0622,5.2339,Sporadic Contagion
Sokoto,Isa,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Isa,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Isa,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Isa,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Isa,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Isa,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Isa,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Isa,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Isa,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Isa,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Isa,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Isa,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kebbe,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kebbe,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kebbe,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kebbe,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kebbe,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kebbe,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kebbe,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kebbe,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kebbe,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kebbe,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kebbe,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kebbe,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kware,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kware,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kware,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kware,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kware,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kware,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kware,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kware,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kware,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kware,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kware,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Kware,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Rabah,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Rabah,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Rabah,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Rabah,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Rabah,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Rabah,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Rabah,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Rabah,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Rabah,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Rabah,2023,October,3,1,0,0.00%,13.0622,5.2339,Sporadic Contagion
Sokoto,Rabah,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Rabah,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sabon Birni,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sabon Birni,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sabon Birni,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sabon Birni,2023,April,2,0,0,0.00%,13.0622,5.2339,Sporadic Contagion
Sokoto,Sabon Birni,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sabon Birni,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sabon Birni,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sabon Birni,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sabon Birni,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sabon Birni,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sabon Birni,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sabon Birni,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Shagari,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Shagari,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Shagari,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Shagari,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Shagari,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Shagari,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Shagari,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Shagari,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Shagari,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Shagari,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Shagari,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Shagari,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Silame,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Silame,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Silame,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Silame,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Silame,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Silame,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Silame,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Silame,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Silame,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Silame,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Silame,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Silame,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto North,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto North,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto North,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto North,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto North,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto North,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto North,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto North,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto North,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto North,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto North,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto North,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto South,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto South,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto South,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto South,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto South,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto South,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto South,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto South,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto South,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto South,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto South,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Sokoto South,2023,December,16,4,0,0.00%,13.0622,5.2339,Sporadic Contagion
Sokoto,Tambuwal,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tambuwal,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tambuwal,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tambuwal,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tambuwal,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tambuwal,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tambuwal,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tambuwal,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tambuwal,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tambuwal,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tambuwal,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tambuwal,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tangaza,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tangaza,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tangaza,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tangaza,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tangaza,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tangaza,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tangaza,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tangaza,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tangaza,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tangaza,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tangaza,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tangaza,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tureta,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tureta,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tureta,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tureta,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tureta,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tureta,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tureta,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tureta,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tureta,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tureta,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tureta,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Tureta,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wamako,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wamako,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wamako,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wamako,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wamako,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wamako,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wamako,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wamako,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wamako,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wamako,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wamako,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wamako,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wurno,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wurno,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wurno,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wurno,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wurno,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wurno,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wurno,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wurno,2023,August,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wurno,2023,September,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wurno,2023,October,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wurno,2023,November,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Wurno,2023,December,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Yabo,2023,January,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Yabo,2023,February,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Yabo,2023,March,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Yabo,2023,April,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Yabo,2023,May,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Yabo,2023,June,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
Sokoto,Yabo,2023,July,0,0,0,0.00%,13.0622,5.2339,Zero Reporting Baseline
